1117,3112.5,1111,3166.9,998.65,1,0,0,NaN,NaN,NaN,NaN,1.1992,0.87073,-0.93448,0.89337,0.96059,-0.17114,0.907,-17.113,5.8571,6.1609,2.6035,0.68992,-20.11,-0.29258,5.0827,0.96176,-18.234,3.0905,-10.397,-3.304,6.1737,4.98,-11.603,-11.539,5.1264,7.9486,7.9386,7.9159,8.9238,11.074,12.659,13.478,13.493,13.185,13.213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1117,3112.5,1111,3166.9,998.65,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1117,3112.5,1111,3166.9,998.65,3,0,0,NaN,NaN,NaN,NaN,NaN,-28.311,-11.762,4.4133,4.9568,2.8852,1.9401,2.465,4.5065,5.8122,4.6652,1.7047,-5.2047,3.8438,-20.803,4.7656,5.8915,4.3647,-21.018,9.045,10.155,6.7627,-9.312,-13.982,8.8175,-1.2473,17.665,-5.0012,16.308,19.148,20.225,20.397,21.063,-0.25871,21.245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1117,3112.5,1111,3166.9,998.65,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1117,3112.5,1111,3166.9,998.65,5,0,0,NaN,NaN,NaN,NaN,7.8234,8.3048,-17.092,5.6813,6.0987,-27.609,1.7574,5.8203,5.1029,4.4952,7.0375,7.1285,-21.047,7.0955,7.1461,6.0762,-23.399,6.6051,7.0175,-4.9307,-11.459,5.8248,5.6533,3.6792,3.1851,3.3901,4.3264,-14.282,6.1417,8.2038,5.8596,3.9812,6.1329,9.1357,-6.5772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1117,3112.5,1111,3166.9,998.65,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1117,3112.5,1111,3166.9,998.65,7,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2322,3.6138,4.7149,1.1869,-15.307,2.689,4.5374,3.6585,3.9573,4.127,-19.334,4.8679,5.437,3.419,-20.806,3.3098,-9.4294,-7.368,5.1592,-25.749,8.4918,9.7131,9.5132,-7.2847,8.5544,9.0436,6.5195,5.1981,5.4584,5.7718,-0.84349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1117,3112.5,1111,3166.9,998.65,8,0,0,NaN,NaN,NaN,NaN,NaN,0.94051,2.3926,5.308,6.4854,-5.1694,4.6748,4.4662,1.8511,-0.74531,-0.47662,-21.735,2.0089,1.698,-31.203,-14.183,-1.8469,-1.5277,-2.1332,-37.202,-3.1223,1.9106,0.70479,2.0183,-16.685,8.1975,-22.327,6.6103,-9.7745,10.365,12.219,6.8212,0.052285,-3.2661,11.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1117,3112.5,1111,3166.9,998.65,9,0,0,NaN,NaN,NaN,NaN,1.1992,0.87073,-0.93448,0.89337,0.96059,-0.17114,0.907,-17.113,5.8571,6.1609,2.6035,0.68992,-20.11,-0.29258,5.0827,0.96176,-18.234,3.0905,-10.397,-3.304,6.1737,4.98,-11.603,-11.539,5.1264,7.9486,7.9386,7.9159,8.9238,11.074,12.659,13.478,13.493,13.185,13.213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1117,3112.5,1111,3166.9,998.65,10,0,0,NaN,NaN,NaN,NaN,NaN,-28.311,-11.762,4.4133,4.9568,2.8852,1.9401,2.465,4.5065,5.8122,4.6652,1.7047,-5.2047,3.8438,-20.803,4.7656,5.8915,4.3647,-21.018,9.045,10.155,6.7627,-9.312,-13.982,8.8175,-1.2473,17.665,-5.0012,16.308,19.148,20.225,20.397,21.063,-0.25871,21.245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1117,3112.5,1111,3166.9,998.65,11,0,0,NaN,NaN,NaN,NaN,7.8234,8.3048,-17.092,5.6813,6.0987,-27.609,1.7574,5.8203,5.1029,4.4952,7.0375,7.1285,-21.047,7.0955,7.1461,6.0762,-23.399,6.6051,7.0175,-4.9307,-11.459,5.8248,5.6533,3.6792,3.1851,3.3901,4.3264,-14.282,6.1417,8.2038,5.8596,3.9812,6.1329,9.1357,-6.5772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1117,3112.5,1111,3166.9,998.65,12,0,0,NaN,NaN,NaN,NaN,NaN,0.94051,2.3926,5.308,5.3588,-0.77781,4.6948,2.8266,-6.7279,0.97184,2.0304,-9.0383,2.9831,2.9125,-25.268,-4.6573,1.7951,0.94562,-11.47,-16.946,-6.2758,-2.7287,2.932,-11.865,-4.0968,8.9553,-6.4068,-0.33716,-0.61003,9.7043,9.3691,6.0096,2.7553,1.2528,5.495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1117,3112.5,1111,3166.9,998.65,13,0,0,NaN,NaN,NaN,NaN,4.5113,-6.3785,-9.9294,3.6627,4.0621,-5.3202,2.3298,-1.9102,0.03987,4.7893,4.7109,3.2954,-10.601,3.6934,-6.9768,4.1679,-7.576,4.3698,-11.301,1.03,-1.1398,2.5499,-2.5257,-11.898,6.4052,4.9511,9.8608,-4.663,9.982,11.867,11.316,10.763,11.537,6.9584,6.7594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1117,3112.5,1111,3166.9,998.65,14,0,0,NaN,NaN,NaN,NaN,NaN,0.94051,2.3926,5.308,6.4854,-5.1694,4.6748,4.4662,1.8511,-0.74531,-0.47662,-21.735,2.0089,1.698,-31.203,-14.183,-1.8469,-1.5277,-2.1332,-37.202,-3.1223,1.9106,0.70479,2.0183,-16.685,8.1975,-22.327,6.6103,-9.7745,10.365,12.219,6.8212,0.052285,-3.2661,11.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
